Model_Index,mean_A2,std_A2,var_A2,median_A2,skew_A2,damage_type,severity_level,mean_S11,std_S11,var_S11,median_S11,skew_S11,mean_U2,std_U2,var_U2,median_U2,skew_U2
59,-0.0013139532218191,0.2825213660022579,0.0798183222477817,0.0,-1.4102510242834778,1,7,934249.2669870362,14575178.085556326,212435816225681.38,0.0,0.1172553616197704,-0.0002761338033063,0.0005528554778147,3.0564917934972733e-07,-0.0002732193970587,0.7818280754079902
60,-0.0013350723876928,0.2835282811192918,0.0803882861944602,0.0,-1.417331118466563,1,7,934566.7834109672,14575873.343468588,212456083724838.16,0.0,0.117357229528759,-0.0002746278940847,0.0005537557410172,3.0664542070958985e-07,-0.0002694415161386,0.7850340303451524
61,-0.001266199153711,0.2835377196156162,0.0803936384448238,0.0,-1.4146399776243308,1,7,932340.9117605434,14583697.305283625,212684227092136.8,0.0,0.1196040839443344,-0.0002722340885251,0.0005527427133401,3.0552450715058657e-07,-0.0002681439509615,0.7922604047596136
62,-0.0012661991609524,0.2835377195728853,0.0803936384205921,0.0,-1.414639973531894,1,7,932340.911741064,14583697.305278538,212684227091988.5,0.0,0.1196040839481877,-0.0002722340885251,0.0005527427133401,3.055245071505874e-07,-0.0002681439509615,0.7922604047596081
63,-0.0013350724061102,0.28352828086902,0.0803882860525419,0.0,-1.4173311366289425,1,7,934566.7834380524,14575873.343468964,212456083724849.12,0.0,0.1173572295232339,-0.0002746278940847,0.0005537557410172,3.066454207095885e-07,-0.0002694415161386,0.7850340303451606
64,-0.0013341739129856,0.2834767778287553,0.0803590835681735,0.0,-1.4179439021010216,1,7,934569.5999053556,14575883.93012892,212456392344590.44,0.0,0.1173649794963397,-0.0002746303329183,0.0005537396592547,3.066276102315633e-07,-0.0002691817353479,0.7851637373135408
65,-0.0012656179531742,0.2835086494262838,0.0803771542995155,0.0,-1.4149902808696446,1,7,932343.622280284,14583711.145986293,212684630789564.8,0.0,0.1196054861405368,-0.0002722360831926,0.0005527318627572,3.0551251210707e-07,-0.0002680706966202,0.7923402531244789
66,-0.0013341739127886,0.2834767778381098,0.080359083573477,0.0,-1.4179439018337583,1,7,934569.59990105,14575883.930136394,212456392344808.38,0.0,0.117364979495971,-0.0002746303329183,0.0005537396592547,3.06627610231564e-07,-0.0002691817353479,0.7851637373135343
67,-0.0012656179963815,0.2835086492923796,0.0803771542235895,0.0,-1.414990289298146,1,7,932343.6222554252,14583711.145999,212684630789935.47,0.0,0.1196054861437402,-0.0002722360831926,0.0005527318627572,3.055125121070711e-07,-0.0002680706966202,0.7923402531244748
68,-0.0013171056537114,0.284020080934073,0.0806674063737973,0.0,-1.4236962393435355,1,7,934488.7927211828,14577121.462108713,212492470121070.47,0.0,0.1175835646032778,-0.0002718003203076,0.000552970399998,3.0577626327400857e-07,-0.0002665831416379,0.7980623675244838
69,-0.0013171056537114,0.284020080934073,0.0806674063737973,0.0,-1.4236962393435355,1,7,934488.7927211828,14577121.462108713,212492470121070.47,0.0,0.1175835646032778,-0.0002718003203076,0.000552970399998,3.0577626327400857e-07,-0.0002665831416379,0.7980623675244838
70,-0.0013283618721909,0.2834208235675811,0.0803273632317259,0.0,-1.418778460119528,1,7,933528.30316136,14591149.311625322,212901638234144.1,0.0,0.1194189491464021,-0.0002758996262033,0.000555063908389,3.080959423961812e-07,-0.0002699492615647,0.7727512460968206
71,-0.0013290470604997,0.2835325849166688,0.080390726709528,0.0,-1.4168325499367018,1,7,933543.5924842476,14590954.608790662,212895956395789.47,0.0,0.119350985669574,-0.0002759440527979,0.0005550862141105,3.081207050955988e-07,-0.0002698574680835,0.772477859978209
72,-0.0013179314334151,0.2841037090304675,0.0807149174848685,0.0,-1.4222358746061452,1,7,934486.3789662746,14577065.171802863,212490829022988.1,0.0,0.1175633154913554,-0.0002718184499912,0.0005529779835757,3.057846503195414e-07,-0.0002667610242497,0.7979616439515418
73,-0.0013171056265804,0.2840200808063403,0.08066740630124,0.0,-1.4236962323558993,1,7,934488.792732814,14577121.462109497,212492470121093.28,0.0,0.1175835646008997,-0.0002718003203387,0.0005529703999125,3.057762631794604e-07,-0.0002665831416379,0.798062366790541
74,-0.0013290470479255,0.2835325849511905,0.080390726729104,0.0,-1.4168325479850317,1,7,933543.5924876168,14590954.608790737,212895956395791.6,0.0,0.1193509856688752,-0.0002759440527979,0.0005550862141105,3.081207050955988e-07,-0.0002698574680835,0.7724778599782078
75,-0.0012470926106102,0.2840390009707038,0.0806781540724354,0.0,-1.4206923702662626,1,7,932248.2464436578,14585043.108490473,212723482476525.44,0.0,0.1198506516568002,-0.0002694151042619,0.0005519971014105,3.047007999655969e-07,-0.0002655202406458,0.8050753119998433
76,-0.001248002076725,0.2840348430618349,0.0806757920731611,0.0,-1.4210252047654366,1,7,932252.4586723784,14585043.494063849,212723493723734.1,0.0,0.1198596177981794,-0.0002693973201883,0.0005519880598126,3.046908181756851e-07,-0.0002655516436789,0.8051551387440573
77,-0.0013218146370183,0.2840790633824996,0.0807009142522782,0.0,-1.4240276837711905,1,7,934461.0610464226,14577286.17617298,212497272262043.8,0.0,0.1176203497972812,-0.0002717651766412,0.0005529531974381,3.057572385570198e-07,-0.0002664520870894,0.7988536439492805
78,-0.0013218769845558,0.2840846517561085,0.0807040893633894,0.0,-1.4243474152604292,1,7,934464.4119765745,14577270.439931463,212496813478899.7,0.0,0.1176124828789709,-0.0002717905955636,0.0005529587115073,3.057633366318828e-07,-0.0002665719948709,0.7987482534264783
79,-0.0013237265632072,0.2834060368701304,0.0803189817344337,0.0,-1.4176564478109082,1,7,933475.2621449468,14591754.238096356,212919291745002.9,0.0,0.1195732118411378,-0.0002758664441894,0.000555002859494,3.080281740465523e-07,-0.0002707755193114,0.7734485734063022
80,-0.0013237265632072,0.2834060368701304,0.0803189817344337,0.0,-1.4176564478109082,1,7,933475.2621449468,14591754.238096356,212919291745002.9,0.0,0.1195732118411378,-0.0002758664441894,0.000555002859494,3.080281740465523e-07,-0.0002707755193114,0.7734485734063022
81,-0.0003886928965321,0.2755288654253218,0.075916155682565,0.0,-1.2062070836000978,1,7,934652.9196860152,14576298.232637929,212468470166803.56,0.0,0.1175363368324027,-0.0002695214171361,0.0005514459309511,3.0409261476252577e-07,-0.0002643399639055,0.7993605176038383
82,-0.0003886606898902,0.2755301513346648,0.0759168642945033,0.0,-1.2061967159690523,1,7,934652.9021850064,14576298.224695591,212468469935263.9,0.0,0.1175363256942928,-0.0002695214183994,0.0005514459012521,3.040925820077729e-07,-0.0002643399639055,0.7993599715869208
83,-0.0003967675834411,0.2754749263943876,0.0758864350719932,0.0,-1.2075110679837635,1,7,934649.9517167396,14576298.801594509,212468486753365.44,0.0,0.1175366677455266,-0.0002695355640034,0.0005513986121614,3.040404294936282e-07,-0.0002643544285092,0.798726091079176
84,-0.0003968781417162,0.2776001328403573,0.077061833752984,0.0,-1.2095807364638789,1,7,934695.9692158428,14576283.153034223,212468030557429.38,0.0,0.117530017470444,-0.000269564998369,0.0005513106220271,3.039434019599935e-07,-0.0002643545158207,0.7980623877866838
85,-0.0012929345958775,0.284608901166173,0.0810022266230164,0.0,-1.4237124057221515,1,7,934334.8569394002,14576464.302574832,212473311564238.4,0.0,0.1175521121943658,-0.0002692369058167,0.000552265351255,3.049970181968173e-07,-0.0002643062907736,0.8091784564537555
86,-0.0012911507708105,0.2845873168579234,0.080989940916392,0.0,-1.4237828028402963,1,7,934384.1214111244,14576450.948369823,212472922250231.6,0.0,0.1175421194170887,-0.0002692387073237,0.0005522536933995,3.049841418734076e-07,-0.0002643059706315,0.8090254148954013
87,-0.001291123436143,0.2845872941334914,0.0809899279822223,0.0,-1.4237398975791613,1,7,934380.647662594,14576452.668205962,212472972388448.72,0.0,0.1175423688311087,-0.000269238801398,0.000552253909339,3.0498438038025985e-07,-0.000264307775069,0.8090274108611184
88,-0.0012929782197644,0.2846094485462759,0.0810025382018152,0.0,-1.4236727111755458,1,7,934330.8492773988,14576465.753756551,212473353870437.6,0.0,0.1175526055322065,-0.0002692369355877,0.0005522658599126,3.049975800250536e-07,-0.0002643121697474,0.809185388590127
89,-0.0003321221501137,0.2753259448032328,0.0758043758817928,0.0,-1.2049366364803278,1,7,932443.108983799,14584060.559683451,212694822408514.4,0.0,0.1197683448014444,-0.000267151633583,0.0005504722205632,3.030196656118736e-07,-0.0002621158200781,0.8057642806029084
90,-0.0003853129501354,0.2772333792427008,0.0768583465663272,0.0,-1.2138071501970151,1,7,932468.8119118776,14584053.24498864,212694609052663.7,0.0,0.1197627353843876,-0.0002671740112994,0.0005504083608532,3.029493636971259e-07,-0.0002621873863972,0.8054038016164283
91,-0.0012149445142201,0.2845384051098041,0.080962103982431,0.0,-1.4195804190140018,1,7,932172.4981475738,14584217.199462336,212699391321093.03,0.0,0.1197736644955693,-0.0002668682435207,0.0005512813595982,3.039111374404883e-07,-0.0002624632616061,0.815452012329226
92,-0.0012168272928929,0.2845603587279771,0.080974597759395,0.0,-1.4195497647184767,1,7,932122.8479954528,14584230.642885502,212699783444880.5,0.0,0.1197837878505979,-0.0002668664062206,0.000551293102973,3.03924085385677e-07,-0.0002624603803269,0.8156048706308918
93,-0.0003487969875414,0.2746518878725767,0.0754336595119705,0.0,-1.2046915969158272,1,7,934657.1801782706,14576297.694964774,212468454492235.4,0.0,0.1175378197982191,-0.0002695360358607,0.0005513845582702,3.040249310989121e-07,-0.0002644288470037,0.7983505853633508
94,-0.0003415817848969,0.2746876591480941,0.0754533100882595,0.0,-1.2037122793944663,1,7,934659.565839832,14576297.322321596,212468443628719.75,0.0,0.1175375448295902,-0.0002695225497215,0.0005514295555552,3.040745547399062e-07,-0.0002644424967002,0.7989515363365917
95,-0.0003487646839781,0.2746530803668868,0.0754343145550196,0.0,-1.204681714830515,1,7,934657.1551797712,14576297.68060749,212468454073683.28,0.0,0.1175378105617014,-0.0002695360334457,0.0005513845354099,3.0402490588929375e-07,-0.0002644288470037,0.7983500446679154
96,-0.0003415548351346,0.2746888213096015,0.0754539485524582,0.0,-1.2037038582358206,1,7,934659.5463803764,14576297.302788546,212468443059280.62,0.0,0.1175375331315877,-0.0002695225496077,0.0005514295279268,3.040745242695771e-07,-0.0002644425840117,0.7989510759040783
97,-0.001292649533929,0.2845940531666833,0.0809937750978409,0.0,-1.423743479947871,1,7,934331.059681426,14576467.1912508,212473395777610.9,0.0,0.1175537567075281,-0.0002692372376124,0.0005522632634255,3.049947121294911e-07,-0.000264496076852,0.8092101734709343
98,-0.0012908135378484,0.2845720266752371,0.0809812383660518,0.0,-1.4238250679920554,1,7,934380.8559877876,14576454.096840749,212473014037305.4,0.0,0.1175435124406109,-0.0002692390985965,0.0005522513261384,3.0498152722171935e-07,-0.0002644938649609,0.8090524163837263
99,-0.0012926081602022,0.2845933707279192,0.0809933866622788,0.0,-1.4237863316832011,1,7,934334.9092146516,14576465.822641028,212473355878622.0,0.0,0.1175533132035405,-0.0002692372097891,0.0005522626907461,3.049940795901426e-07,-0.0002644932828843,0.809204475004139
100,-0.0012926081602022,0.2845933707279192,0.0809933866622788,0.0,-1.4237863316832011,1,7,934334.9092146516,14576465.822641028,212473355878622.0,0.0,0.1175533132035405,-0.0002692372097891,0.0005522626907461,3.049940795901426e-07,-0.0002644932828843,0.809204475004139
101,-0.001290841260422,0.2845719969655909,0.0809812214569842,0.0,-1.423868688203492,1,7,934384.1516586104,14576452.523086917,212472968157806.9,0.0,0.1175433253161096,-0.0002692390096476,0.0005522510463209,3.049812181625572e-07,-0.0002644873165991,0.8090514958924111
102,-0.0003908057498999,0.2755210427194858,0.0759118449812327,0.0,-1.2066298413694097,1,7,934652.5942815924,14576300.05300761,212468523235309.7,0.0,0.1175375760052885,-0.0002695217289374,0.0005514436253846,3.040900719774067e-07,-0.0002644526830408,0.799396552015401
103,-0.0003908294333781,0.2755198284353641,0.0759111758610525,0.0,-1.206622311405408,1,7,934652.5492076736,14576300.024897307,212468522415821.3,0.0,0.1175375680031021,-0.0002695216853797,0.0005514437077494,3.0409016281641014e-07,-0.0002644527703523,0.7993969391778067
104,-0.0003908294333781,0.2755198284353641,0.0759111758610525,0.0,-1.206622311405408,1,7,934652.5492076736,14576300.024897307,212468522415821.3,0.0,0.1175375680031021,-0.0002695216853797,0.0005514437077494,3.0409016281641014e-07,-0.0002644527703523,0.7993969391778067
105,-0.0003986598883087,0.2775915921916653,0.0770570920555038,0.0,-1.2099711653086385,1,7,934695.6804361216,14576284.973112358,212468083617381.12,0.0,0.1175312244833947,-0.0002695648653985,0.0005513098735184,3.039425766389109e-07,-0.0002644374617375,0.798118980902752
106,-0.0003986571213387,0.2754677648449281,0.0758824894686605,0.0,-1.2078885280225289,1,7,934649.6630356356,14576300.560107984,212468538018604.3,0.0,0.1175378694328645,-0.0002695354168581,0.000551397826272,3.040395628175287e-07,-0.000264437549049,0.7987813028472392
107,-0.0012158542920692,0.2839665836019675,0.0806370206025732,0.0,-1.407576475404693,1,7,932174.6376899714,14584212.52574643,212699254996139.03,0.0,0.119774443644846,-0.0002668677971397,0.0005512793842315,3.0390895947868416e-07,-0.0002626742934808,0.8153086578546701
108,-0.0012182990528009,0.2839925759595718,0.0806517832001531,0.0,-1.407878288953894,1,7,932124.5605940324,14584226.088047132,212699650587274.53,0.0,0.1197845957857222,-0.0002668658714043,0.0005512917048815,3.039225438711969e-07,-0.0002626815694384,0.8154744488878567
109,-0.0012183677041742,0.2839933142772567,0.0806522025541807,0.0,-1.407882477540005,1,7,932121.70963687,14584227.168945396,212699682115405.03,0.0,0.1197850343597449,-0.0002668658739169,0.0005512920595064,3.0392293487484494e-07,-0.000262675283011,0.8154792250022447
110,-0.0012159080123409,0.2839671299181004,0.0806373308739233,0.0,-1.4075807680700425,1,7,932171.570506526,14584214.226266108,212699304597622.72,0.0,0.1197746416824249,-0.0002668678296252,0.0005512796568128,3.039092600156647e-07,-0.0002626733039505,0.8153118570100748
111,-0.0003321221501137,0.2753259448032328,0.0758043758817928,0.0,-1.2049366364803278,1,7,932443.108983799,14584060.559683451,212694822408514.4,0.0,0.1197683448014444,-0.000267151633583,0.0005504722205632,3.030196656118736e-07,-0.0002621158200781,0.8057642806029084
112,-0.0012166636378957,0.2845578051153661,0.0809731444520746,0.0,-1.419431015407281,1,7,932123.2093989216,14584228.12097624,212699709884674.2,0.0,0.1197845418657846,-0.0002668663516173,0.0005512935798549,3.039246111892415e-07,-0.0002626463538035,0.8155925532272928
1,-0.0013877079363449,0.2845965875146053,0.0809952176249584,0.0,-1.4235159762533836,1,8,935059.3975234148,14577159.736034663,212493585969870.25,0.0,0.1175034317369814,-0.0002749069841161,0.0005555132812342,3.085950056276653e-07,-0.0002674928400665,0.7824795545227765
2,-0.0012181644897781,0.2832217939669469,0.0802145845778557,0.0,-1.408241554600719,1,8,929608.0209014148,14596259.54210985,213050792620632.88,0.0,0.1229671859184982,-0.0002690712985739,0.000553195147898,3.060248716579223e-07,-0.0002635318378452,0.7977425390135034
3,-0.0012183061526353,0.2832265429398859,0.080217274625679,0.0,-1.4083269150083704,1,8,929607.7830698646,14596259.552684942,213050792929346.44,0.0,0.1229672299192233,-0.0002690712522291,0.0005531953669266,3.060251139890803e-07,-0.0002635253767948,0.7977471011790092
4,-0.0013870337181147,0.284571218690876,0.0809807785072103,0.0,-1.4237514905624629,1,8,935059.3996765376,14577159.794308543,212493587668805.56,0.0,0.117503462275297,-0.0002749070573168,0.000555513053325,3.085947524145001e-07,-0.0002674938295967,0.7824770856155074
5,-0.0013033117195725,0.2845883292507636,0.080990517145741,0.0,-1.4230988054821954,1,8,932334.2477567616,14586312.42704554,212760510219383.2,0.0,0.1202446572718956,-0.000272008555783,0.0005544031707484,3.0736287573596164e-07,-0.0002651097311172,0.7894063579280455
6,-0.00130299990152,0.2845667219155987,0.0809782192217897,0.0,-1.4234159395444286,1,8,932334.089540032,14586324.537261471,212760863506316.1,0.0,0.1202453119271481,-0.0002720096205486,0.0005543943316606,3.073530749774987e-07,-0.0002654944255482,0.7895105192991353
7,-0.0013033116864356,0.2845883294232341,0.0809905172439072,0.0,-1.423098796057012,1,8,932334.2477684732,14586312.427041551,212760510219266.8,0.0,0.1202446572698168,-0.000272008555783,0.0005544031707769,3.07362875767539e-07,-0.0002651097311172,0.7894063586736236
8,-0.0013029999112884,0.2845667218581376,0.0809782191890866,0.0,-1.4234159415140923,1,8,932334.089503578,14586324.53723141,212760863505439.1,0.0,0.1202453119303661,-0.0002720096205875,0.0005543943315509,3.073530748558003e-07,-0.0002654944255482,0.7895105178400841
9,-0.001242314210519,0.2843649221687832,0.0808634089600581,0.0,-1.4215792289377347,1,8,934340.9564428522,14575709.629929865,212451311216030.1,0.0,0.1173435122096468,-0.0002679757256862,0.0005511590526312,3.037763012973596e-07,-0.0002640247985254,0.8179878567582406
10,-0.0012298033027011,0.2841040746599665,0.0807151252383958,0.0,-1.409443164754172,1,8,933677.8869939916,14576635.141922774,212478292060738.0,0.0,0.1169465481226336,-0.0002669677144059,0.0005512733440675,3.0390229987946657e-07,-0.0002633985714055,0.8191570473603317
11,-0.0012123248246812,0.2839975212490107,0.0806545920755822,0.0,-1.4057431976839574,1,8,931588.5395367332,14593110.808115352,212958883057933.12,0.0,0.125386298172572,-0.0002671165071765,0.0005520981652081,3.048123840262152e-07,-0.000263364840066,0.7971510122883364
12,-0.0012298029401191,0.2841024841527479,0.0807142215017624,0.0,-1.409481349131479,1,8,933677.8512852816,14576635.142664764,212478292082369.4,0.0,0.1169465753319703,-0.0002669677119949,0.0005512733730381,3.0390233182086805e-07,-0.0002634027623571,0.8191579948335393
13,-0.0012422446138881,0.284357406692383,0.0808591347408173,0.0,-1.4216862257150782,1,8,934340.9305212206,14575709.647315364,212451311722842.16,0.0,0.1173435085420999,-0.000267975735949,0.0005511590248708,3.037762706966131e-07,-0.000264024711214,0.8179876670201068
14,-0.0013919278912197,0.2846077547384243,0.081001574057247,0.0,-1.425755208389497,1,8,935053.0287977788,14577085.379670426,212491418166201.3,0.0,0.1174929075306555,-0.0002748752725888,0.0005555023609962,3.085828730724099e-07,-0.0002672166447155,0.7827505990228698
15,-0.0013919278953306,0.284607754739916,0.0810015740580962,0.0,-1.425755207967799,1,8,935053.0288025131,14577085.379671449,212491418166231.1,0.0,0.1174929075296602,-0.0002748752725888,0.0005555023609962,3.0858287307241e-07,-0.0002672166447155,0.7827505990228734
16,-0.0012080519546077,0.2839328897109116,0.0806178858595886,0.0,-1.404000361344373,1,8,929645.2326650098,14596194.292597651,213048887827260.3,0.0,0.1229361276846543,-0.0002690688597347,0.0005531415469806,3.059655709961308e-07,-0.000263206398813,0.7975891201277819
17,-0.0012080519535753,0.2839328897138684,0.0806178858612677,0.0,-1.4040003612996592,1,8,929645.2326592808,14596194.292598763,213048887827292.72,0.0,0.1229361276857593,-0.0002690688597659,0.0005531415468737,3.0596557087787734e-07,-0.000263206398813,0.7975891187694366
18,-0.0012422966312598,0.2843604808728749,0.0808608830822526,0.0,-1.421657022023434,1,8,934340.8136539884,14575706.069974888,212451207438302.8,0.0,0.1173450959502609,-0.0002679740371753,0.0005511660562778,3.037840215929239e-07,-0.0002643945044837,0.8179109924383972
19,-0.0012299119898631,0.2841023104727615,0.0807141228159613,0.0,-1.409415030424767,1,8,933678.5141977024,14576652.591327986,212478800768268.88,0.0,0.1169347092871484,-0.0002669651112087,0.0005512748510917,3.039039614462657e-07,-0.0002635377168189,0.8191137373338964
20,-0.0012211001881587,0.2840496813083263,0.0806842214513617,0.0,-1.407614673254724,1,8,932634.758936168,14584854.305385431,212717975109320.0,0.0,0.1211606954374553,-0.0002670406089737,0.00055168361418,3.0435481015475565e-07,-0.0002633686817716,0.8081727311237792
21,-0.0012192177914549,0.2846050269575262,0.0810000213694942,0.0,-1.4200670484473632,1,8,931656.8998915232,14586401.319104249,212763103441966.16,0.0,0.1199411921566569,-0.0002680200001979,0.0005522149729591,3.049413763602271e-07,-0.000263297028141,0.8085067572855221
22,-0.0012091114494968,0.2839614048108262,0.0806340794221379,0.0,-1.404583947938356,1,8,930614.6092469526,14594645.360895896,213003673210320.1,0.0,0.1241717413665952,-0.0002680950246524,0.0005526223864616,3.053915020186079e-07,-0.0002633178664837,0.7973465230851567
23,-0.0013174836127888,0.284477827242854,0.080927634192815,0.0,-1.4241176165009208,1,8,934697.03597992,14576399.685301509,212471427785657.84,0.0,0.1174224212228267,-0.0002714252805295,0.0005533395838054,3.061846950060373e-07,-0.0002657886070664,0.8000999708315638
24,-0.0018603519481124,0.2701339323393402,0.0729723414011152,0.0,-1.5259048048531814,1,8,933744.0385583612,14576016.526714925,212460257787066.62,0.0,0.1176180614514884,-0.0002656870163069,0.0005496190217347,3.020810690526255e-07,-0.0002611626696307,0.8327992710744716
25,-0.0018603519466394,0.2701339323402442,0.0729723414016036,0.0,-1.5259048048563737,1,8,933744.0385225608,14576016.526694406,212460257786468.44,0.0,0.1176180614561607,-0.0002656870163069,0.0005496190217347,3.020810690526257e-07,-0.0002611626696307,0.8327992710744707
26,-0.0012229140299214,0.2845948348155845,0.0809942200037098,0.0,-1.4211386203813243,1,8,933787.1531008848,14576152.532671155,212464222655695.7,0.0,0.1175937517361586,-0.0002653458949612,0.000550016147272,3.025177622599646e-07,-0.0002619810984469,0.8280423837788776
27,-0.0012229140133312,0.2845948346356257,0.0809942199012791,0.0,-1.4211386115245872,1,8,933787.1531327808,14576152.53267256,212464222655736.62,0.0,0.1175937517296227,-0.0002653458949612,0.000550016147272,3.025177622599641e-07,-0.0002619810984469,0.828042383778884
28,-0.0012227263103425,0.2845934803143712,0.0809934490374464,0.0,-1.420968944741782,1,8,933787.25179624,14576152.502514154,212464221776549.6,0.0,0.1175937737542077,-0.0002653459335818,0.0005500160127169,3.025176142450657e-07,-0.0002619804290588,0.8280404410908371
29,-0.0012227263281281,0.284593480591478,0.0809934491951719,0.0,-1.4209689362889486,1,8,933787.2517914688,14576152.502514532,212464221776560.62,0.0,0.1175937737551696,-0.0002653459335818,0.0005500160127169,3.025176142450655e-07,-0.0002619804290588,0.828040441090838
30,-0.0018593428377386,0.2701203545801572,0.0729650059585098,0.0,-1.525808261231416,1,8,933744.120855364,14576016.49236912,212460256785816.53,0.0,0.1176180587656013,-0.0002656870594344,0.0005496187375765,3.020807566952464e-07,-0.0002611543168313,0.8327926914673979
31,-0.001859342741564,0.2701203539432076,0.0729650056144037,0.0,-1.5258082229346777,1,8,933744.1208991064,14576016.492340123,212460256784971.28,0.0,0.1176180587616324,-0.0002656870594344,0.0005496187375765,3.02080756695246e-07,-0.0002611543168313,0.8327926914673982
32,-0.001317774872558,0.2844964992778945,0.080938258101377,0.0,-1.4239184262891045,1,8,934696.151430726,14576444.971433308,212472748005223.3,0.0,0.1173881445460317,-0.0002714161243724,0.0005533740203223,3.0622280636767944e-07,-0.0002652425318956,0.7996998017921206
33,-0.0012190507377232,0.2846042777208851,0.0809995948970267,0.0,-1.4200480707733072,1,8,931661.4970541171,14586473.961704776,212765222635491.44,0.0,0.1198553601554768,-0.0002680140386259,0.0005522237941723,3.049511188501216e-07,-0.0002635562268551,0.8083667552325269
34,-0.0012092666792104,0.2839635860745425,0.0806353182163141,0.0,-1.4046579852227723,1,8,930640.2830306856,14594872.943563309,213010316238756.3,0.0,0.1242675639559095,-0.0002680747065091,0.000552617095602,3.053856543516172e-07,-0.0002630177186802,0.7973734828667468
35,-0.0013123910788263,0.2846433308867149,0.0810218258182838,0.0,-1.4252127549779277,1,8,934364.3243208588,14576880.166918708,212485435400708.0,0.0,0.1172889950467357,-0.0002709151044821,0.0005534196673508,3.062733282107428e-07,-0.0002649631351232,0.8005000590242249
36,-0.0013173618710054,0.2844695783545217,0.0809229410091993,0.0,-1.4242425323968546,1,8,934696.3430491112,14576448.78295264,212472859122041.56,0.0,0.1173910907883405,-0.0002714168196315,0.0005533680638563,3.062162140961038e-07,-0.0002654641866683,0.7997618409719407
37,-0.0012092666609835,0.2839635860360832,0.080635318194472,0.0,-1.404657984942008,1,8,930640.2830237704,14594872.943563744,213010316238768.97,0.0,0.1242675639573143,-0.0002680747065091,0.000552617095602,3.05385654351618e-07,-0.0002630177186802,0.7973734828667417
38,-0.0013127318476138,0.2846654839343198,0.0810344377435604,0.0,-1.424952355809577,1,8,934364.1888898936,14576876.506422356,212485328683488.03,0.0,0.1172859663344415,-0.0002709145247966,0.000553425019468,3.062792521732106e-07,-0.0002650519891176,0.8004413646970329
39,-0.0013170092731576,0.2844732765780985,0.0809250450870793,0.0,-1.4240732921720831,1,8,934698.055550726,14576396.37604762,212471331311654.25,0.0,0.1174154517031306,-0.0002714308032199,0.0005533416221454,3.061869507985153e-07,-0.0002657917211763,0.8000444822708357
40,-0.0012193012005684,0.2846066418073543,0.0810009405608596,0.0,-1.4201320604881962,1,8,931656.651577582,14586403.50875814,212763167320311.8,0.0,0.1199399098942495,-0.00026802004101,0.0005522147619525,3.049411433183552e-07,-0.0002632617542985,0.808514789390119
41,-0.001312847048924,0.2846653302151746,0.0810343502265143,0.0,-1.424964819843846,1,8,934363.7818286024,14576861.62462249,212484894823391.8,0.0,0.1172292348358156,-0.0002709252276902,0.0005534068192574,3.0625910760069685e-07,-0.0002650055394042,0.8006958420524712
42,-0.001764435430616,0.4023038235438815,0.1618483664380265,0.0,-1.5086964041584348,1,8,934673.3627860582,14575398.171610031,212442231860973.03,0.0,0.1172769440771499,-0.000255705611866,0.0006132562979886,3.760832870226959e-07,-0.0002680689503904,1.634596981417925
43,6.552106694662734e-07,0.2839059892379054,0.0806026107251536,0.0,-1.0767626945945352,1,8,939535.2877281164,14577433.377452474,212501563874065.44,15354.432,0.1198256356913412,-0.000286438514919,0.0005571926808884,3.104636836356892e-07,-0.0002788588753901,0.7336069802208476
44,8.938274870803275e-07,0.2839105014958821,0.0806051728596432,0.0,-1.0765854059864162,1,8,939535.263309398,14577433.525511753,212501568190713.97,15880.636,0.1198254251205374,-0.000286438424848,0.0005571924763828,3.104634557376557e-07,-0.0002788590209092,0.7335873977362072
45,-0.0017622964991364,0.4023094784201774,0.1618529164267151,0.0,-1.5085692054334696,1,8,934673.8232209968,14575397.889093088,212442223625379.25,0.0,0.1172769131147339,-0.0002557063930395,0.0006132553032369,3.760820669482803e-07,-0.0002680704055819,1.634618877433616
46,-0.0020841081355469,0.3931571304830709,0.1545725292496824,0.0,-1.456979277774706,1,8,934813.7784810312,14575359.165979054,212441094817289.6,0.0,0.1172584569613082,-0.0002545676646545,0.0006130001449081,3.75769177657429e-07,-0.0002684687788132,1.5418953082381457
47,-0.0020841081135455,0.3931571306040828,0.1545725293448358,0.0,-1.4569792721762325,1,8,934813.7783568832,14575359.166062748,212441094819729.38,0.0,0.1172584569700404,-0.0002545676646545,0.0006130001449081,3.757691776574297e-07,-0.0002684687788132,1.5418953082381406
48,-0.0012983143175302,0.2835477062642788,0.0803993017277337,0.0,-1.418736718897576,1,8,934018.862184588,14578011.4706832,212518418439370.97,0.0,0.117699760519163,-0.0002716863102822,0.0005517779930166,3.0445895357750386e-07,-0.0002681626647245,0.8017604405579876
49,-0.0014575953552335,0.2830525051885664,0.0801187206935234,0.0,-1.4115822711301969,1,8,936963.5567782252,14594700.3569886,213005278510283.2,0.0,0.117221220753206,-0.0002876871226236,0.0005591437599149,3.1264174425177414e-07,-0.0002809109573718,0.7252071439696701
50,-0.0014870646489618,0.2811369665148218,0.079037993941156,0.0,-1.3785057467781945,1,8,924978.1037227703,14968380.712791145,224052421163058.0,0.0,0.1028848955144159,-0.0003024353821711,0.0005732420670336,3.286064674169886e-07,-0.0002886891597881,0.5496629539460444
